topiocqa_train_51_4	did it receive any award
topiocqa_train_51_5	is the former an actor
topiocqa_train_51_6	has he been in films
topiocqa_train_51_7	what is his role in the former
topiocqa_train_51_8	what genre was the anthology mentioned
topiocqa_train_51_9	which channel aired it
topiocqa_train_51_10	what was the halloween special episode
topiocqa_train_52_1	what is typhoon nina
topiocqa_train_52_2	which places did it impacted
topiocqa_train_52_3	what was its after-effect
topiocqa_train_52_4	when did aquino get this political title
topiocqa_train_52_5	was she active in charitable initiatives
topiocqa_train_52_6	has she been honoured
topiocqa_train_52_7	what is the world ranking of the institute you just mentioned
topiocqa_train_52_8	who established it
topiocqa_train_52_9	who established it
topiocqa_train_52_10	do they have a business school
topiocqa_train_52_11	how is the institute and harvard connected
topiocqa_train_52_12	what are some of the programs at harvard
topiocqa_train_52_13	can you tell me something about their student life
topiocqa_train_52_14	do they have a publishing house
topiocqa_train_52_15	what do they publish
topiocqa_train_52_16	when did the business review that you just mentioned began
topiocqa_train_52_17	was it redesigned
topiocqa_train_52_18	where is it headquartered
topiocqa_train_53_1	what is giant otter
topiocqa_train_53_2	where did it get the name from
topiocqa_train_53_3	which family does it belong to
topiocqa_train_53_4	what sort of habitat does it select to live in
topiocqa_train_53_5	is there a need for it to be conserved
topiocqa_train_53_6	how did they become so
topiocqa_train_53_7	what does the first threat mean
topiocqa_train_53_8	are there any legal acts to protect these animals from it
topiocqa_train_53_9	what is the motive behind it
topiocqa_train_53_10	name a country where we will find some of such activities
topiocqa_train_54_1	where did the term cat call come from
topiocqa_train_54_2	how big are they usually
topiocqa_train_54_3	what type of species are they
topiocqa_train_54_4	how does their eyes work
topiocqa_train_54_5	can they see in the dark
topiocqa_train_54_6	what is this mentioned vision about
topiocqa_train_54_7	what technologies can be used to achieve this
topiocqa_train_54_8	what are the few devices related to this technology
topiocqa_train_54_9	does it have any military application
topiocqa_train_54_10	when was it developed
topiocqa_train_54_11	who invented it
topiocqa_train_55_1	what group of the periodic table is potassium in
topiocqa_train_55_2	what is this metal
topiocqa_train_55_3	what is it on the planet earth
topiocqa_train_55_4	what is its compound
topiocqa_train_55_5	where is it applied
topiocqa_train_55_6	how is this metal produced and isolated
topiocqa_train_55_7	what are the derivatives and ammonium
topiocqa_train_55_8	what is this above mentioned ion
topiocqa_train_55_9	what are its properties based on acid
topiocqa_train_55_10	what is the biological trend behind this
topiocqa_train_55_11	metabolism of which animals
topiocqa_train_55_12	what is the second mentioned
topiocqa_train_56_1	how is venus depicted in culture
topiocqa_train_56_2	in which areas was this religion practiced
topiocqa_train_56_3	what are the origins of this religion's name
topiocqa_train_56_4	what were their major religious deities
topiocqa_train_56_5	which aspect of life the second deity is associated with
topiocqa_train_56_6	what are the states of the first one
topiocqa_train_56_7	which recreational sports are associated with the first one
topiocqa_train_56_8	which are the safety risks associated with the first sport
topiocqa_train_56_9	what are the symptoms of the second cause of the death mentioned above
topiocqa_train_56_10	does it also affect other animals
topiocqa_train_57_1	who dies in garden of the galaxy 2
topiocqa_train_57_2	what is it's genre
topiocqa_train_57_3	what is the story about
topiocqa_train_57_4	who directed it
topiocqa_train_57_5	was this his first movie
topiocqa_train_57_6	who were the actors in his debut movie
topiocqa_train_57_7	which role did the first actor play in it
topiocqa_train_57_8	can you name any other movie which he was a part of
topiocqa_train_57_9	when was the last one released
topiocqa_train_57_10	where was it premiered
topiocqa_train_57_11	did it get any award
topiocqa_train_57_12	does it have any sequel
topiocqa_train_57_13	who took the initiative for that
topiocqa_train_58_1	when did silk begin to be produced in china
topiocqa_train_58_2	can you name some species from where we obtain this material
topiocqa_train_58_3	how do these species release that material
topiocqa_train_58_4	is that material what they release- a cellulose or a protein or a fat
topiocqa_train_58_5	what type of proteins do they contain
topiocqa_train_58_6	apart from china, which other countries produce that fiber
topiocqa_train_58_7	what are some of the physical characteristics of this material
topiocqa_train_58_8	can you give me an account of the discoveries undertaken to prove the first appearances of this material
topiocqa_train_58_9	did this country export this material to other countries in historical times
topiocqa_train_58_10	is there any country in europe which developed this industry in historical times
topiocqa_train_58_11	what were some of the technological advancements made or equipment used to produce this fiber
topiocqa_train_59_1	who plays cinderella's mother in into the woods
topiocqa_train_59_2	what is the film about
topiocqa_train_59_3	who directed the film
topiocqa_train_59_4	where was the film shot
topiocqa_train_59_5	when was the film released
topiocqa_train_59_6	what ethnicities contribute to the above mentioned country's population
topiocqa_train_59_7	can you name some industries that sustain the country economically
topiocqa_train_59_8	which is the most common sport played by this country
topiocqa_train_59_9	how much did the above mentioned film make
topiocqa_train_59_10	who composed the music for this film
topiocqa_train_60_1	who sang ican only imagine in the movie
topiocqa_train_60_2	what is the movie name
topiocqa_train_60_3	who are the members of this band
topiocqa_train_60_4	what is the song about
topiocqa_train_60_5	it was released by which record label
topiocqa_train_60_6	are there any more albums from the first band member
topiocqa_train_60_7	what genre of music does he perform
topiocqa_train_60_8	was this song made into a movie
topiocqa_train_60_9	when was the second album mentioned above released
topiocqa_train_60_10	any accolades or nominations for it
topiocqa_train_60_11	who founded the first award mentioned here
topiocqa_train_60_12	what does this award look like
topiocqa_train_60_13	who designed it
topiocqa_train_60_14	when was the first ceremony
topiocqa_train_61_1	what does single episode major depressive disorder mean
topiocqa_train_61_2	what are symptoms of  this disorder
topiocqa_train_61_3	how it is caused
topiocqa_train_61_4	how this can be prevented
topiocqa_train_61_5	which medicines can prove to be helpful against this disorder
topiocqa_train_61_6	what is meant by the second symptom mentioned above
topiocqa_train_61_7	what is this fatty acid mentioned above
topiocqa_train_61_8	which are the most common fatty acids
topiocqa_train_61_9	what are most common sources of it
topiocqa_train_61_10	what are the characteristics of the first one
topiocqa_train_61_11	what nutritional value it contains
topiocqa_train_61_12	apart from food use does it has any other application
topiocqa_train_61_13	what is the second medication mentioned earlier
topiocqa_train_61_14	does it has any adverse effects
topiocqa_train_61_15	is it true that it can treat cancer effectively
topiocqa_train_61_16	what can you tell me about the type of inhibitor you mentioned
topiocqa_train_61_17	which are some of its medical applications
topiocqa_train_62_1	what is nauru
topiocqa_train_62_2	what is the name of the sea in which it is located
topiocqa_train_62_3	what is the population there
topiocqa_train_62_4	what are the languages spoken
topiocqa_train_62_5	what is the name of the governing head
topiocqa_train_62_6	what's his or her name
topiocqa_train_62_7	which year was he born
topiocqa_train_62_8	name a few countries which surround that island.
topiocqa_train_62_9	what type of climate does the first country mentioned above have
topiocqa_train_62_10	which year did they face the most recent earthquake
topiocqa_train_63_1	what is banksia epica
topiocqa_train_63_2	where can you find it
topiocqa_train_63_3	who discovered it
topiocqa_train_63_4	is it cultivable
topiocqa_train_63_5	on what land is it cultivable then
topiocqa_train_63_6	where is the former place located
topiocqa_train_63_7	what place does it hold in favoured culture
topiocqa_train_63_8	what factors have helped develop its economy
topiocqa_train_64_1	where is belgrade located
topiocqa_train_64_2	what happened during the wwi in this city
topiocqa_train_64_3	what can you tell about this place's culture
topiocqa_train_64_4	are there any contest held here
